scraping_date,book_title,category,price,rating,instock,availability,UPC,link
2022-12-20,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Nonfiction,Â£25.15,4,In stock,5,1dba84766a5e87b8,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html
2022-12-20,My Mother Was Nuts,Nonfiction,Â£31.63,4,In stock,5,a4ce39a3720cd679,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html
2022-12-20,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Nonfiction,Â£32.35,3,In stock,5,bcf567421c581f0a,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
2022-12-20,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Nonfiction,Â£38.71,3,In stock,4,6a57286a8890d8c5,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
2022-12-20,The Gunning of America: Business and the Making of American Gun Culture,Nonfiction,Â£16.81,4,In stock,4,45033bdf3d9ed158,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
2022-12-20,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Nonfiction,Â£28.23,2,In stock,4,c65ee14957c0fa5c,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
2022-12-20,God Is Not Great: How Religion Poisons Everything,Nonfiction,Â£27.80,1,In stock,4,ddbc5530d2939d49,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html
2022-12-20,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Nonfiction,Â£31.95,3,In stock,3,06bab964fd536971,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
2022-12-20,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Nonfiction,Â£50.66,3,In stock,3,52aa3d79b1cee455,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
2022-12-20,"Unstuffed: Decluttering Your Home, Mind, and Soul",Nonfiction,Â£58.09,1,In stock,3,b830685072fa871f,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html
2022-12-20,Under the Banner of Heaven: A Story of Violent Faith,Nonfiction,Â£30.00,1,In stock,3,599a4f98bb193368,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
2022-12-20,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Nonfiction,Â£53.51,1,In stock,3,2173a2ce35f6ace1,https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html
2022-12-20,The Name of God is Mercy,Nonfiction,Â£37.25,2,In stock,3,0baf71623648413a,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html
2022-12-20,Stiff: The Curious Lives of Human Cadavers,Nonfiction,Â£36.74,3,In stock,3,a11ae5f07572ef49,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html
2022-12-20,Spilled Milk: Based on a True Story,Nonfiction,Â£49.51,1,In stock,3,f08667e4c0458f37,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html
2022-12-20,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nonfiction,Â£41.67,4,In stock,3,89cad3f37c9ce226,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
2022-12-20,Outliers: The Story of Success,Nonfiction,Â£14.16,1,In stock,3,09a7b0b566ad6225,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html
2022-12-20,Notes from a Small Island (Notes From a Small Island #1),Nonfiction,Â£40.17,1,In stock,3,cb65e49993db9a93,https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html
2022-12-20,Night (The Night Trilogy #1),Nonfiction,Â£13.51,1,In stock,3,c4d9fce9eff3b8ba,https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html
2022-12-20,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",Nonfiction,Â£57.83,1,In stock,3,7980fa06f2b704d8,https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html
2022-12-20,Letter to a Christian Nation,Nonfiction,Â£22.20,1,In stock,3,1de75f05d57bfc10,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html
2022-12-20,Let's Pretend This Never Happened: A Mostly True Memoir,Nonfiction,Â£45.11,1,In stock,3,1246e4ffeb5ac4ea,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html
2022-12-20,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,Nonfiction,Â£42.38,1,In stock,3,d4a29356fc992879,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html
2022-12-20,Into the Wild,Nonfiction,Â£56.70,5,In stock,3,a7c3f1010d64799a,https://books.toscrape.com/catalogue/into-the-wild_177/index.html
2022-12-20,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Nonfiction,Â£28.85,3,In stock,3,d8292cd5f1aca291,https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html
2022-12-20,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,Nonfiction,Â£28.88,2,In stock,3,8010c7c148057fd3,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html
2022-12-20,Gratitude,Nonfiction,Â£26.66,5,In stock,3,c300cc9326592b65,https://books.toscrape.com/catalogue/gratitude_163/index.html
2022-12-20,Disrupted: My Misadventure in the Start-Up Bubble,Nonfiction,Â£15.28,5,In stock,3,81372abc86f65c79,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html
2022-12-20,Brave Enough,Nonfiction,Â£51.32,5,In stock,3,fd2337c1b73b686e,https://books.toscrape.com/catalogue/brave-enough_135/index.html
2022-12-20,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Nonfiction,Â£27.35,2,In stock,3,e256de8aa0c2115f,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html
2022-12-20,Blink: The Power of Thinking Without Thinking,Nonfiction,Â£21.74,5,In stock,3,0bbc48294707ba96,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html
2022-12-20,Black Flags: The Rise of ISIS,Nonfiction,Â£40.87,1,In stock,3,860318b8e244f39c,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html
2022-12-20,Are We Smart Enough to Know How Smart Animals Are?,Nonfiction,Â£56.58,1,In stock,3,da0349a87c8caa2f,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html
2022-12-20,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Nonfiction,Â£30.48,4,In stock,3,bcee4f289ff6699c,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html
2022-12-20,"The Suffragettes (Little Black Classics, #96)",Nonfiction,Â£11.89,2,In stock,2,d2185b65af52d68c,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html
2022-12-20,Kindle Paperwhite User's Guide,Nonfiction,Â£34.00,3,In stock,2,fb495f9f9015a772,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html
2022-12-20,H is for Hawk,Nonfiction,Â£57.42,5,In stock,2,b6d3f4f4ee1f6069,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html
2022-12-20,Travels with Charley: In Search of America,Nonfiction,Â£57.82,5,In stock,1,0268f149d014b389,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html
2022-12-20,The Tumor,Nonfiction,Â£41.56,5,In stock,1,6514add13c82b115,https://books.toscrape.com/catalogue/the-tumor_85/index.html
2022-12-20,The End of the Jesus Era (An Investigation #1),Nonfiction,Â£14.40,1,In stock,1,09659d1639a1f978,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html
2022-12-20,"Eat, Pray, Love",Nonfiction,Â£51.32,3,In stock,1,df56868afd166557,https://books.toscrape.com/catalogue/eat-pray-love_16/index.html
2022-12-20,Rip it Up and Start Again,Music,Â£35.02,5,In stock,19,a34ba96d4081e6a4,https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html
2022-12-20,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Music,Â£57.25,3,In stock,19,deda3e61b9514b83,https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html
2022-12-20,How Music Works,Music,Â£37.32,2,In stock,19,327f68a59745c102,https://books.toscrape.com/catalogue/how-music-works_979/index.html
2022-12-20,Love Is a Mix Tape (Music #1),Music,Â£18.03,1,In stock,14,adb5f51c2e2ab13f,https://books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html
2022-12-20,Please Kill Me: The Uncensored Oral History of Punk,Music,Â£31.19,4,In stock,8,4a823d80aa30dbb0,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
2022-12-20,Kill 'Em and Leave: Searching for James Brown and the American Soul,Music,Â£45.05,5,In stock,8,39eefec3a8498dde,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html
2022-12-20,"Chronicles, Vol. 1",Music,Â£52.60,2,In stock,7,4781b6bfd6f7a2c5,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html
2022-12-20,This Is Your Brain on Music: The Science of a Human Obsession,Music,Â£38.40,1,In stock,5,bc209a900101f28d,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html
2022-12-20,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Music,Â£12.36,3,In stock,4,2ba5ccc84d35006c,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html
2022-12-20,No One Here Gets Out Alive,Music,Â£20.02,5,In stock,4,3a95f5a2df4ff921,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html
2022-12-20,Life,Music,Â£31.58,5,In stock,2,637e5a45062aa548,https://books.toscrape.com/catalogue/life_104/index.html
2022-12-20,Old Records Never Die: One Man's Quest for His Vinyl and His Past,Music,Â£55.66,2,In stock,1,a1985630339f4b3d,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html
2022-12-20,Forever Rockers (The Rocker #12),Music,Â£28.80,3,In stock,1,e564c3f1a93ccf2e,https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html
2022-12-20,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Default,Â£17.93,3,In stock,19,e72a5dfc7e9267b2,https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html
2022-12-20,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Default,Â£22.60,4,In stock,19,e10e1e165dc8be4a,https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html
2022-12-20,"Starving Hearts (Triangular Trade Trilogy, #1)",Default,Â£13.99,2,In stock,19,0312262ecafa5a40,https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html
2022-12-20,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Default,Â£22.50,3,In stock,19,c7d160c2c0de586f,https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html
2022-12-20,Aladdin and His Wonderful Lamp,Default,Â£53.13,3,In stock,19,904208d6aa64b655,https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html
2022-12-20,Penny Maybe,Default,Â£33.29,3,In stock,18,668fe56b17cfcd4f,https://books.toscrape.com/catalogue/penny-maybe_965/index.html
2022-12-20,Maude (1883-1993):She Grew Up with the country,Default,Â£18.02,2,In stock,18,094b269567e1c300,https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html
2022-12-20,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",Default,Â£20.59,5,In stock,16,8c9e6bf2467d740d,https://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html
2022-12-20,Soul Reader,Default,Â£39.58,2,In stock,16,e6af5bf1163c1151,https://books.toscrape.com/catalogue/soul-reader_926/index.html
2022-12-20,Bossypants,Default,Â£49.46,2,In stock,16,74baabfc8fd84b38,https://books.toscrape.com/catalogue/bossypants_883/index.html
2022-12-20,A World of Flavor: Your Gluten Free Passport,Default,Â£42.95,1,In stock,16,70ed59f194b3c556,https://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html
2022-12-20,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",Default,Â£56.76,5,In stock,16,8a380641491d43ed,https://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html
2022-12-20,Tracing Numbers on a Train,Default,Â£41.60,3,In stock,15,d7d6d50c1e3d0b81,https://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html
2022-12-20,Thirteen Reasons Why,Default,Â£52.72,1,In stock,15,bc2a85fd35fdc7bd,https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html
2022-12-20,The Secret (The Secret #1),Default,Â£27.37,4,In stock,15,961f18db4f138211,https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html
2022-12-20,The Psychopath Test: A Journey Through the Madness Industry,Default,Â£36.00,2,In stock,15,e98a4efa85070c2f,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html
2022-12-20,The Kite Runner,Default,Â£41.82,4,In stock,15,eac1a180047ad54e,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html
2022-12-20,The Girl on the Train,Default,Â£55.02,2,In stock,15,e956d67c9bcc5809,https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html
2022-12-20,The Emerald Mystery,Default,Â£23.15,2,In stock,15,d6670dfe3e7b42bd,https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html
2022-12-20,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,Default,Â£32.00,3,In stock,15,efc3768127714ec3,https://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html
2022-12-20,The Art of War,Default,Â£33.34,5,In stock,15,e7469e22b5bfb3e7,https://books.toscrape.com/catalogue/the-art-of-war_838/index.html
2022-12-20,Secrets and Lace (Fatal Hearts #1),Default,Â£20.27,1,In stock,15,ad04ad9fc179fc5d,https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html
2022-12-20,Romero and Juliet: A Tragic Tale of Love and Zombies,Default,Â£36.94,1,In stock,15,e656e280bc8edd56,https://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html
2022-12-20,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,Default,Â£41.06,1,In stock,15,d9c643fa1fc57bdb,https://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html
2022-12-20,Miss Peregrineâs Home for Peculiar Children (Miss Peregrineâs Peculiar Children #1),Default,Â£10.76,1,In stock,15,af96613fdd793a3c,https://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html
2022-12-20,Large Print Heart of the Pride,Default,Â£19.15,2,In stock,15,c1afd71fc86bf682,https://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html
2022-12-20,Grumbles,Default,Â£22.16,2,In stock,15,d163dd6c352fbcd2,https://books.toscrape.com/catalogue/grumbles_812/index.html
2022-12-20,First Steps for New Christians (Print Edition),Default,Â£29.00,1,In stock,15,2f88b08bf0a0e367,https://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html
2022-12-20,Eureka Trivia 6.0,Default,Â£54.59,4,In stock,15,29c0025455f8c585,https://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html
2022-12-20,Drive: The Surprising Truth About What Motivates Us,Default,Â£34.95,4,In stock,15,6ffb36aaeff1c81e,https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html
2022-12-20,Done Rubbed Out (Reightman & Bailey #1),Default,Â£37.72,5,In stock,15,f6d967cdadc6fbd9,https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html
